"LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","MasVnrArea","TotalBsmtSF","1stFlrSF","2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","PoolArea","SalePrice"
80,8480,5,5,1947,0,832,832,384,0,0,0,1,0,2,1,0,1,0,118500
76,12436,5,5,1957,0,1824,1824,0,0,0,0,2,0,5,2,0,2,0,146000
60,10122,4,6,1948,0,0,869,0,0,0,0,1,0,1,1,0,1,0,89900
45,7506,5,8,1925,0,747,747,412,0,0,0,1,0,3,1,0,1,0,114000
60,10930,5,6,1945,0,913,1048,510,0,1,0,1,1,3,1,1,1,0,140000
60,5400,4,7,1940,0,672,672,0,0,0,0,1,0,2,1,0,1,0,86900
60,10836,5,5,1922,0,892,1254,182,0,0,1,1,0,3,1,1,4,0,139000
60,10800,4,7,1900,0,0,694,600,0,0,0,2,0,3,2,0,0,0,106250
70,9247,6,6,1962,318,858,858,858,0,0,0,1,1,4,1,1,2,0,171000
78,10180,5,6,1968,0,912,1044,0,0,0,1,1,1,3,1,1,2,0,139000
76,11355,7,7,1958,125,1312,1312,0,0,0,0,1,1,3,1,1,2,0,186000
,10920,6,5,1960,212,1253,1253,0,0,1,0,1,1,2,1,1,1,0,157000
,12929,6,6,1960,276,1081,1081,0,0,1,0,1,0,3,1,0,1,0,148000
313,27650,7,7,1960,0,585,2069,0,0,1,0,2,0,4,1,1,2,0,242000
74,8892,5,7,1953,0,105,910,0,0,0,0,1,0,3,1,0,2,0,116000
60,7200,5,7,1951,0,876,876,0,0,0,0,1,0,2,1,1,2,0,94000
60,7200,5,5,1950,0,0,1048,0,0,0,0,1,0,3,1,0,2,0,98300
70,7910,5,5,1960,0,1075,1507,0,0,0,0,2,0,4,1,0,1,0,127000
80,8000,5,6,1959,0,1256,1256,0,0,1,0,1,1,3,1,0,1,0,159000
80,8000,5,5,1962,0,1027,1027,0,0,0,1,1,0,3,1,0,1,0,125900
70,7931,5,6,1960,0,1269,1269,0,0,0,0,1,1,3,1,1,1,0,155000
60,8064,6,6,1948,0,768,819,501,0,0,0,2,0,3,1,0,2,0,138000
64,6390,6,7,1954,0,936,984,0,0,1,0,1,0,2,1,0,1,0,112500
59,7227,6,6,1954,0,832,832,0,0,0,0,1,0,2,1,0,2,0,105500
60,7200,6,5,1954,0,854,854,424,0,0,0,1,0,4,1,0,1,0,127500
113,8513,5,5,1961,0,1800,1800,0,0,0,0,2,0,6,2,0,0,0,130000
60,7200,5,6,1955,0,768,1024,564,0,0,0,1,1,3,1,0,2,0,150000
60,7200,5,7,1954,0,825,825,0,0,0,1,1,0,2,1,0,1,0,109500
71,7056,6,5,1963,415,780,983,813,0,1,0,1,1,4,1,1,2,0,140000
80,9760,6,6,1964,360,780,798,813,0,1,0,1,1,4,1,0,2,0,167900
69,7590,5,5,1963,0,1117,1117,0,0,0,0,1,0,3,1,0,1,0,136870
56,9836,6,5,2008,0,192,1133,0,0,1,0,1,0,3,1,0,1,0,143000
30,5232,5,5,1925,0,680,764,0,0,0,0,1,0,2,1,0,2,0,73000
60,10440,5,8,1904,0,650,958,581,0,0,0,2,0,3,1,1,2,0,157500
57,9184,5,7,1948,0,780,948,375,0,0,0,1,0,3,1,0,2,0,122600
80,4800,5,5,1910,0,680,680,680,0,0,0,1,0,2,1,0,1,0,111000
60,10440,6,7,1920,0,1510,1584,1208,0,0,0,2,0,5,1,2,2,0,256000
60,4800,5,4,1940,0,672,672,0,0,0,0,1,0,2,1,0,1,0,64000
60,6000,6,7,1915,0,728,728,728,0,0,0,1,1,4,1,0,1,0,139500
63,11426,4,6,1910,0,828,828,658,108,0,0,2,0,3,2,0,0,0,118000
63,11426,7,5,2003,0,1362,1362,720,0,0,0,2,1,3,1,0,2,0,200000
63,7628,4,6,1940,0,801,1095,561,0,0,0,2,0,2,1,0,2,0,119164
81,7308,5,5,1920,0,936,960,780,0,0,0,1,0,2,1,1,1,0,122250
60,5400,7,6,1920,0,931,1027,0,0,0,1,1,0,2,1,1,0,0,120000
60,10800,6,6,1940,0,884,884,552,0,0,0,2,0,3,2,2,2,0,155000
60,6756,5,6,1910,0,481,899,0,0,0,0,1,0,2,1,0,1,0,78000
44,5914,5,9,1890,0,684,684,396,0,0,0,1,0,3,1,0,0,0,95000
50,6000,5,5,1948,0,789,789,0,0,0,0,1,0,2,1,0,1,0,115000
100,12000,5,7,1948,0,924,1122,0,0,1,0,1,0,2,1,0,2,0,147000
75,9000,5,6,1946,0,904,904,595,0,0,0,1,0,3,1,1,3,0,140000
62,7311,2,5,1946,0,407,407,0,0,0,0,1,0,1,1,0,1,0,46500
50,6000,5,6,1957,0,928,928,0,0,0,0,1,0,3,1,0,1,0,112500
50,6000,4,7,1954,0,901,901,0,0,0,0,1,0,2,1,0,1,0,107900
103,12205,3,1,1949,0,448,1588,0,0,0,0,2,0,5,1,0,0,0,65000
87,18386,7,9,1880,0,1470,1675,1818,0,0,0,3,0,3,1,1,3,0,295000
69,9142,5,5,1900,0,797,830,797,0,0,0,2,0,4,2,0,2,0,139500
100,12665,5,8,1915,0,876,876,540,0,0,0,1,1,4,1,1,3,0,153900
53,5350,7,8,1920,0,624,730,720,0,0,0,1,0,3,1,0,1,0,132000
34,4571,5,5,1916,0,624,624,720,0,0,0,1,0,4,1,0,3,0,98000
69,9143,5,7,1900,0,346,709,308,0,0,0,1,0,2,1,0,1,0,114000
60,9600,5,5,1920,0,973,1377,973,0,0,0,2,0,4,2,0,2,0,130000
60,9600,6,5,1917,0,735,1134,924,0,0,0,1,1,3,1,1,2,0,129500
60,6000,5,9,1905,0,572,884,656,0,0,0,1,1,3,1,0,0,0,129400
60,9600,7,9,1928,0,689,689,689,0,0,0,2,0,3,1,1,2,0,161000
60,10800,6,7,1905,0,482,1221,691,0,0,0,2,0,3,2,1,2,0,163000
35,6300,6,6,1914,0,742,742,742,0,0,0,2,0,3,1,1,0,0,128000
50,5250,8,5,1872,0,684,938,1215,205,0,0,2,0,4,1,0,0,0,122000
,5700,7,7,1926,0,572,572,539,0,0,0,1,0,2,1,1,1,0,116900
75,13500,10,9,1893,0,1237,1521,1254,0,0,0,3,1,3,1,1,2,0,325000
60,11340,2,1,1920,0,723,723,363,0,0,0,1,0,2,1,0,2,0,55000
60,10800,7,7,1890,0,1313,1313,1182,0,0,0,2,0,5,1,1,2,0,184000
65,9750,5,6,1959,164,984,984,0,0,1,0,1,0,2,1,0,1,0,110000
81,12150,5,5,1954,335,1050,1050,745,0,0,0,2,0,4,1,0,1,0,131500
70,12702,5,5,1956,0,0,882,0,0,0,0,1,0,2,1,0,1,0,97000
52,8516,4,6,1958,0,869,1093,0,0,0,0,1,0,2,1,0,1,0,115500
55,7111,5,7,1928,0,1008,1143,0,0,0,0,1,0,2,1,1,1,0,138000
,7425,7,7,1945,0,672,1195,473,0,0,0,1,1,3,1,0,1,0,108000
50,9100,5,6,1930,0,742,779,0,156,0,0,1,0,2,1,0,1,0,79500
,7010,5,5,1935,0,1024,1144,594,0,0,0,2,0,3,1,1,1,0,153000
50,6130,5,6,1924,0,784,784,0,0,1,0,1,0,2,1,0,0,0,109500
50,5000,5,7,1941,0,672,832,378,0,0,0,1,0,3,1,0,1,0,124000
59,5870,6,9,1900,0,554,736,554,0,0,0,1,1,3,1,0,1,0,106900
50,6000,6,7,1940,0,981,1014,658,0,0,0,1,1,3,1,1,1,0,164900
50,6000,5,7,1924,0,949,949,0,0,0,0,1,0,2,1,1,2,0,119000
50,6000,6,7,1929,0,862,950,208,0,0,0,1,0,3,1,1,1,0,120000
50,6000,6,7,1937,0,825,825,672,0,0,0,2,0,3,1,0,1,0,157000
50,6000,6,5,1939,0,739,874,468,0,0,0,2,0,2,2,1,1,0,105000
50,5000,6,7,1926,0,992,1013,0,0,0,0,1,0,3,1,0,1,0,113000
60,5520,5,7,1920,0,565,565,651,0,1,0,1,0,3,1,1,1,0,115000
99,5940,4,7,1946,0,,896,0,0,,,1,0,2,1,0,1,0,79000
52,6240,4,7,1929,0,704,624,512,0,0,1,1,0,2,1,0,1,0,123000
,6120,5,6,1945,0,0,808,0,0,0,0,1,0,1,1,0,1,0,81300
52,6240,5,7,1930,0,1078,1128,445,0,0,0,2,0,3,1,1,2,0,162900
52,6240,7,5,1939,0,989,1245,764,0,0,0,2,0,4,1,1,2,0,150000
51,6120,5,5,1923,0,1100,1226,676,0,0,0,2,0,4,1,0,2,0,123500
51,6120,7,5,1931,0,952,1022,752,0,0,0,2,0,2,2,2,2,0,129900
60,6155,6,8,1920,0,611,751,611,0,0,0,2,0,3,1,0,2,0,128000
60,6324,4,6,1927,0,520,520,0,0,0,0,1,0,1,1,0,1,0,68500
50,8635,5,5,1948,0,672,1072,213,0,1,0,1,0,2,1,0,1,0,127000
64,13053,6,7,1923,0,833,1053,795,0,0,0,1,1,4,1,1,2,0,207000
60,9120,7,6,1925,0,1026,1133,687,0,1,0,2,0,4,1,0,1,0,184000
60,9144,6,4,1915,0,810,1170,546,0,0,0,2,0,4,1,0,2,0,162500
,9144,5,5,1940,0,883,988,517,0,1,0,1,0,3,1,0,1,0,145000
55,10267,6,7,1918,0,816,838,0,0,1,0,1,0,2,1,0,1,0,130000
57,8094,6,8,1910,0,1242,1242,742,0,0,0,2,0,5,1,0,1,0,160000
,5100,8,7,1925,0,588,833,833,0,0,0,1,0,3,1,1,1,0,161000
63,4347,6,8,1910,0,796,825,784,0,0,0,1,0,3,1,0,1,0,127500
,6291,6,6,1930,0,768,768,0,0,0,0,1,0,1,1,0,2,0,93850
60,10266,6,6,1952,0,768,768,768,0,0,0,1,1,4,1,0,1,0,136000
60,6876,6,6,1938,0,1272,1272,0,697,0,0,2,0,4,1,1,2,0,141000
,10320,5,6,1915,0,880,880,428,0,0,0,2,0,2,1,0,2,0,120000
60,7200,6,7,1925,0,1040,1040,0,0,0,0,1,0,2,1,0,2,0,127500
62,7006,6,6,1925,0,768,788,448,0,1,0,2,0,3,1,1,1,0,127000
,7920,6,7,1920,0,319,1035,371,0,0,0,1,0,3,1,0,0,0,89500
49,8235,5,7,1955,0,825,825,0,0,1,0,1,0,2,1,0,2,0,125000
60,5586,6,7,1920,0,901,1088,110,0,0,0,1,0,4,1,0,0,0,79900
60,10320,5,8,1912,0,451,759,0,0,0,0,1,0,1,1,0,2,0,85000
60,10320,3,3,1915,0,536,808,536,0,0,0,2,0,3,2,0,0,0,82375
60,10320,6,7,1906,0,756,756,713,0,0,0,1,0,3,1,0,1,0,135000
82,9488,5,6,1947,0,1046,1054,0,0,0,0,1,0,3,1,0,1,0,124000
55,8250,5,5,1968,0,952,1211,0,0,0,0,1,0,3,1,1,1,0,134000
115,21286,5,5,1948,0,720,720,551,0,0,0,2,0,4,1,1,1,0,135000
80,17120,4,4,1959,0,0,1120,468,0,0,0,2,0,4,1,1,2,0,134432
62,10106,5,7,1940,0,644,808,547,0,1,0,2,0,4,2,0,0,0,127500
,11235,5,6,1963,0,981,1075,0,0,1,0,1,0,3,1,0,2,0,148000
70,11200,5,5,1965,0,1040,1040,0,0,1,0,1,0,3,1,0,1,0,129500
80,13014,6,5,1978,39,1008,1096,0,0,1,0,1,0,3,1,1,2,0,157500
,7162,5,7,1966,41,876,904,0,0,0,0,1,0,3,1,0,1,0,109900
68,10265,5,7,1967,0,992,992,0,0,1,0,1,0,3,1,0,1,0,145000
57,9764,5,7,1967,0,894,894,0,0,1,0,1,0,3,1,0,2,0,130000
,7703,6,8,1978,40,450,1034,0,0,0,1,1,0,3,1,1,2,0,153000
,9981,5,5,1967,340,1073,1073,0,0,0,0,1,0,3,1,0,1,0,120000
,7400,5,5,1984,0,1060,1126,0,0,1,0,1,0,2,1,0,2,0,152000
60,12900,4,4,1969,0,1198,1258,0,0,2,0,0,2,0,2,0,2,0,108959
60,12900,5,4,1920,0,1300,1140,0,0,1,0,1,0,3,1,0,2,0,95541
,9000,5,3,1959,0,1006,1006,0,0,0,0,1,0,3,1,0,0,0,80000
,8544,5,6,1966,0,1228,1228,0,0,0,0,1,1,3,1,0,1,0,149350
94,9239,5,8,1963,0,960,960,0,0,1,0,1,0,3,1,0,1,0,144900
88,14175,6,8,1956,0,988,1188,0,0,1,0,1,0,1,1,1,2,0,185000
,13284,5,5,1954,0,1383,1383,0,0,1,0,1,0,3,1,1,1,0,165000
,13500,6,7,1960,0,1602,1252,0,0,1,0,1,0,1,1,1,2,0,235000
85,13825,5,6,1958,0,533,1021,580,0,0,1,1,0,3,1,0,1,0,140000
60,10200,5,8,1940,0,672,672,0,0,0,0,1,0,2,1,0,1,0,108000
,10532,5,3,1960,275,988,1721,0,0,1,0,2,0,3,1,2,2,0,145000
63,8375,5,7,1941,0,576,864,486,0,1,0,1,1,2,1,0,3,0,152400
,10200,5,8,1970,0,864,904,0,0,0,0,1,0,3,1,0,3,0,144000
,2887,6,5,1996,0,1291,1291,0,0,1,0,1,0,2,1,1,2,0,173000
83,10005,7,5,1977,299,1160,1156,866,0,0,0,2,1,4,1,1,2,0,192000
82,20270,7,6,1979,0,1524,1524,0,0,1,0,2,0,3,1,2,2,0,245000
73,39104,7,7,1954,0,1385,1363,0,0,1,0,1,0,2,1,2,2,0,241500
,53227,4,6,1954,0,1364,1663,0,0,1,0,1,0,2,1,2,2,0,256000
124,11512,6,7,1959,84,1019,1357,0,0,1,0,1,0,2,1,1,1,0,177000
50,5190,7,5,1948,0,570,617,462,0,0,0,1,0,2,1,1,1,0,125600
85,10452,6,5,1953,216,1094,1094,0,0,0,0,1,0,3,1,2,2,0,155000
75,45600,6,8,1908,0,907,1307,1051,0,0,0,3,0,5,1,1,2,0,240000
85,19550,5,7,1940,0,1580,1518,0,0,1,0,1,0,2,1,2,0,0,260000
66,21780,6,7,1918,0,1163,1163,511,0,0,0,2,0,4,1,1,2,0,185000
120,13728,6,7,1935,0,1127,1236,872,0,0,0,2,0,4,1,2,2,0,235000
68,9571,5,6,1956,0,1509,1509,0,0,1,0,1,0,3,1,1,1,0,159900
50,9350,5,5,1975,0,864,864,0,0,1,0,1,0,2,1,0,0,0,99600
50,9360,6,8,1962,216,621,621,648,0,0,0,1,1,3,1,0,1,0,134500
50,8405,5,8,1900,0,861,961,406,0,1,0,1,0,4,1,0,1,0,119000
70,7000,5,7,1910,0,1117,820,527,0,1,0,1,0,3,1,0,0,0,107500
68,10880,5,5,1950,0,1164,1164,0,0,1,0,1,0,3,1,0,1,0,125000
60,9600,6,5,1924,0,572,572,524,0,0,0,1,0,2,1,0,0,0,79000
60,9084,5,6,1941,0,616,616,495,0,0,1,1,0,3,1,0,1,0,95000
86,11839,7,5,1990,99,1475,1532,797,0,1,0,2,1,4,1,1,2,0,262280
,9771,6,5,1995,190,1077,1093,1721,0,0,1,2,1,4,1,1,2,0,260000
80,9938,7,5,1994,251,1602,1626,0,0,1,0,2,1,3,1,1,2,0,226500
,14171,7,5,1993,0,812,1101,1099,0,0,0,2,1,4,1,1,2,0,225000
85,10541,7,5,1996,0,672,1302,735,0,0,0,2,1,3,1,1,2,0,229000
65,10616,7,5,2007,0,628,628,728,0,0,0,2,1,3,1,1,2,0,177439
65,9345,8,5,2007,156,1615,1615,0,0,0,0,2,0,3,1,1,3,0,248500
91,11778,9,5,2008,554,2271,2276,0,0,1,0,2,0,3,1,2,3,0,475000
91,11778,9,5,2008,402,1751,1766,0,0,1,0,2,1,3,1,2,3,0,395039
59,11228,7,5,1993,0,1080,1080,1017,0,0,1,2,1,3,1,1,3,0,228000
,11454,8,5,1995,302,1401,1511,0,0,1,0,2,0,3,1,1,3,0,225000
,11500,6,6,1966,0,1182,1643,0,0,1,0,2,0,2,1,1,2,0,195000
79,12798,6,5,1997,0,616,616,1072,0,1,0,2,1,4,1,0,2,0,200000
65,9750,5,7,1994,0,990,990,0,0,1,0,1,0,3,1,0,2,0,155000
75,9525,5,6,1995,0,1099,1099,0,0,0,0,1,1,3,1,0,1,0,144000
57,9245,5,5,1994,0,990,990,0,0,0,1,1,0,3,1,0,2,0,145000
,8696,7,5,1997,150,1418,1418,0,0,1,0,2,0,3,1,1,2,0,226001
,13142,6,5,1997,128,864,872,899,0,1,0,2,1,3,1,0,2,0,215700
68,8998,7,5,2000,120,782,782,870,0,0,0,2,1,3,1,0,2,0,207500
68,9179,7,5,1999,158,873,882,908,0,1,0,2,1,3,1,0,2,0,193000
57,8924,7,5,1998,0,880,880,844,0,0,0,2,1,3,1,0,2,0,188000
93,9382,7,5,1999,125,1468,1479,0,0,0,0,2,0,3,1,0,2,0,191000
88,12803,7,5,2002,99,1494,1494,0,0,1,0,2,0,3,1,1,2,0,221000
80,12435,7,5,2001,172,963,963,829,0,0,0,2,1,3,1,1,2,0,231500
75,12192,7,5,2000,0,928,928,895,0,1,0,2,1,3,1,0,2,0,235000
68,11250,7,5,2001,162,920,920,866,0,1,0,2,1,3,1,1,2,0,223500
,9200,5,6,1975,0,938,938,0,0,1,0,1,0,3,1,0,1,0,130250
65,8385,5,8,1977,220,985,985,0,0,0,0,2,0,3,1,0,1,0,149900
,12250,5,6,1978,180,864,1174,0,0,1,0,1,0,3,1,0,2,0,158000
,10970,6,6,1978,0,940,1026,0,0,1,0,1,0,3,1,0,2,0,147000
,9216,5,6,1975,176,1076,1076,0,0,0,0,1,1,3,1,1,2,0,143195
40,14330,5,6,1975,0,864,1558,0,0,1,0,2,0,2,1,0,2,0,163000
88,7990,5,6,1975,0,924,924,0,0,0,0,1,0,3,1,0,1,0,110000
60,7180,5,7,1972,0,864,864,0,0,0,0,1,0,3,1,0,1,0,127000
60,7200,5,7,1972,0,780,780,0,0,0,0,1,0,2,1,0,1,0,124900
75,9742,8,5,2002,281,1777,1795,0,0,0,0,2,0,3,1,1,2,0,230000
75,9473,8,5,2002,,1128,1128,903,0,1,0,2,1,3,1,1,2,0,237000
,10316,7,5,2000,0,992,992,873,0,1,0,2,1,3,1,1,3,0,235000
,10400,7,5,2001,227,1257,1290,871,0,0,0,2,1,3,1,1,2,0,230500
73,9066,8,5,1999,320,1004,1004,848,0,0,0,2,1,3,1,2,3,0,230000
75,11404,7,5,1998,202,1153,1153,878,0,0,0,2,1,3,1,1,2,0,222500
,9240,8,5,2001,396,1055,1055,1208,0,0,0,2,1,3,1,1,2,0,287000
,9720,9,5,2001,134,1357,1366,581,0,1,0,2,1,3,1,1,3,0,274000
,14860,8,5,2002,240,1778,1786,0,0,1,0,2,0,3,1,1,3,0,300000
,11250,8,5,2002,0,1128,1149,1141,0,0,0,2,1,4,1,1,2,0,255900
65,8158,7,5,2003,252,884,884,884,0,1,0,2,1,3,1,0,2,0,224900
41,10905,7,5,2003,0,1129,1129,1198,0,0,0,2,1,4,1,1,2,0,240000
72,7226,7,5,2003,0,798,798,842,0,0,0,2,1,3,1,0,2,0,183000
96,11690,8,5,1999,192,850,886,878,0,0,0,2,1,3,1,1,2,0,207000
70,8750,7,5,1994,0,915,933,975,0,1,0,2,1,4,1,1,2,0,210000
37,4435,6,5,2003,170,848,848,0,0,1,0,1,0,1,1,0,2,0,136500
,4426,6,5,2004,205,848,848,0,0,1,0,1,0,1,1,0,2,0,145000
75,13125,6,5,1997,215,1478,1493,0,0,1,0,2,0,3,1,1,2,0,208900
83,10126,6,5,1997,0,1838,1838,0,0,2,0,2,0,2,2,0,3,0,185000
70,9135,7,5,2002,113,1536,1536,0,0,1,0,2,0,3,1,0,2,0,214000
65,8450,7,5,2003,196,856,856,854,0,1,0,2,1,3,1,0,2,0,208500
75,9750,7,5,2004,50,1445,1445,0,0,0,0,2,0,3,1,0,2,0,186500
65,8450,7,5,2004,266,1436,1436,0,0,1,0,2,0,3,1,0,2,0,210000
64,8320,7,5,2004,0,770,770,812,0,0,0,2,1,3,1,0,2,0,185900
85,11049,8,5,2007,0,1234,1234,0,0,0,0,2,0,3,1,0,2,0,179900
85,11058,7,6,2007,212,1564,1564,0,0,0,0,2,0,3,1,0,3,0,218836
74,9627,7,5,2007,0,1351,1361,0,0,0,0,2,0,3,1,0,2,0,193000
63,8199,7,5,2005,0,728,728,728,0,1,0,2,1,3,1,1,2,0,189000
,4426,6,5,2004,147,848,848,0,0,1,0,1,0,1,1,1,2,0,149300
,4426,6,5,2004,147,848,848,0,0,1,0,1,0,1,1,1,2,0,141000
,4438,6,5,2004,205,848,848,0,0,1,0,1,0,1,1,1,2,0,149000
,4438,6,5,2004,169,848,848,0,0,1,0,1,0,1,1,1,2,0,144500
67,8777,5,7,1910,0,796,796,0,0,0,0,1,0,2,1,0,0,0,85000
67,8777,5,7,1900,0,1272,1272,928,0,2,0,2,2,4,2,0,0,0,145900
75,9825,5,5,1966,0,1092,1092,0,0,0,0,1,0,3,1,0,1,0,123000
75,9937,5,6,1965,0,1256,1256,0,0,1,0,1,1,3,1,0,1,0,147500
64,12102,5,5,1976,222,456,1033,0,0,0,1,1,0,3,1,0,2,0,165000
65,6500,6,6,1976,84,1127,1127,0,0,0,1,1,1,3,1,1,2,0,135000
63,13907,5,6,1940,0,996,996,0,0,1,0,1,0,3,1,1,0,0,108000
90,10012,4,5,1972,0,1138,1181,0,0,1,0,2,0,3,1,0,2,0,137500
60,6931,7,5,2003,92,746,760,896,0,0,0,2,1,3,1,1,2,0,165400
,9638,6,6,1977,0,1029,1117,0,0,1,0,1,0,3,1,1,2,0,147000
72,7200,6,7,1976,0,684,684,714,0,0,0,1,1,3,1,1,2,0,160500
60,7024,4,5,2005,0,1132,1132,0,0,1,0,1,1,2,1,0,2,0,176000
123,47007,5,7,1959,0,0,3820,0,0,,,3,1,5,1,2,2,0,284700
313,63887,10,5,2008,796,6110,4692,950,0,2,0,2,1,3,1,3,2,480,160000
35,3675,6,5,2005,80,547,1072,0,0,1,0,1,0,2,1,0,2,0,148000
65,6040,4,5,1955,0,0,1152,0,0,0,0,2,0,2,2,0,0,0,82000
65,6012,4,5,1955,0,0,1152,0,0,0,0,2,0,2,2,0,0,0,82000
92,12108,4,4,1955,270,1440,1440,0,0,0,0,2,0,4,2,0,0,0,118000
74,6845,4,5,1955,58,0,1152,0,0,0,0,2,0,2,2,0,0,0,82500
56,6931,4,5,1955,0,784,784,0,0,1,0,1,0,2,1,0,0,0,91900
60,12180,5,7,1938,0,585,585,468,0,0,0,1,1,2,1,0,0,0,120000
57,8050,5,8,1947,0,0,929,208,0,0,0,1,1,4,1,0,0,0,96000
68,9520,4,5,1953,115,911,930,0,0,0,0,1,0,2,1,0,1,0,99000
70,11767,5,6,1946,0,768,768,432,0,0,0,1,0,3,1,0,1,0,130500
60,8172,4,6,1954,0,941,997,473,0,0,0,2,0,4,1,0,1,0,135000
59,16466,5,7,1955,0,816,872,521,0,0,0,1,1,3,1,0,1,0,135500
62,7692,4,6,1954,0,416,1204,0,0,0,0,1,0,3,1,0,1,0,100000
67,5142,4,7,1923,0,949,949,343,0,0,0,1,1,3,1,0,1,0,108000
67,5604,5,6,1925,0,864,864,0,0,1,0,1,0,2,1,0,0,0,98000
45,8248,3,3,1914,0,864,864,0,0,1,0,1,0,2,1,0,0,0,67000
55,5687,5,6,1912,0,780,936,780,0,1,0,2,0,6,1,0,0,0,135900
,12155,6,8,1925,0,672,810,672,0,0,0,2,0,4,1,0,1,0,140000
60,8400,5,8,1939,0,720,1052,720,420,0,0,2,1,4,1,1,1,0,179500
60,8400,6,5,1925,0,1181,1390,304,0,0,0,2,0,4,1,1,2,0,136500
60,7290,7,8,1921,174,1228,1424,0,0,0,0,2,0,2,1,1,1,0,168000
55,8525,5,6,1911,0,940,1024,940,0,0,0,1,1,4,1,0,0,0,130000
51,9842,5,6,1921,0,612,990,1611,0,0,0,3,1,4,1,0,2,0,189000
64,7804,6,7,1930,0,960,960,960,0,2,0,2,2,4,2,2,2,0,161900
66,8969,6,6,1926,0,644,672,644,0,1,0,1,0,2,1,1,1,0,145000
79,11526,6,7,1922,0,588,1423,748,384,0,0,2,0,3,1,1,2,0,191000
63,15576,6,7,1915,0,840,840,840,0,0,0,2,0,4,1,0,1,0,177000
63,15564,6,6,1914,0,676,676,588,0,0,0,1,0,3,1,0,2,0,147500
52,6292,6,5,1930,0,768,790,0,0,0,0,1,0,2,1,0,1,0,91000
54,7609,8,9,1925,0,798,798,714,0,1,0,2,0,3,1,1,1,0,231000
51,10480,6,5,1936,0,1064,1166,0,473,0,0,1,0,3,1,0,1,0,115000
,9650,6,3,1923,0,784,819,784,0,0,0,1,0,4,1,1,2,0,138000
60,7200,7,6,1931,0,776,851,651,0,0,0,1,1,3,1,1,1,0,149000
74,11988,6,7,1934,0,715,849,811,0,0,0,1,1,3,1,1,1,0,188700
,11700,5,6,1937,0,942,1265,673,0,0,0,2,0,4,1,1,1,0,198000
,9260,5,4,1938,0,884,932,442,0,0,0,1,0,3,1,0,1,0,110000
79,7801,6,5,1951,88,1091,1091,0,0,0,1,1,0,2,1,1,1,0,104000
100,9670,8,6,1935,40,608,983,890,0,0,0,1,1,4,1,2,2,0,257076
,14100,8,9,1935,632,728,1968,1479,0,0,0,3,1,4,1,2,3,0,381000
,15660,7,9,1939,312,798,1137,817,0,0,1,1,1,3,1,2,2,0,311500
70,12392,7,9,1950,0,832,1218,943,0,1,0,2,1,3,1,2,2,0,263400
56,26073,5,5,1956,0,1898,1898,0,0,0,0,2,1,3,1,2,2,0,236500
,14778,6,7,1954,72,1296,1640,0,0,1,0,1,0,3,1,1,2,0,224000
24,1879,6,6,1980,0,516,516,516,0,0,0,1,0,2,1,1,2,0,116500
24,1950,6,6,1980,0,716,716,840,0,1,0,2,1,3,1,1,2,0,151000
50,7000,6,8,1926,0,894,919,0,0,1,0,1,0,2,1,0,1,0,126000
60,6000,6,8,1940,0,720,760,330,0,0,0,1,0,3,1,0,1,0,120000
40,3636,4,4,1922,0,796,796,0,0,0,0,1,0,2,1,0,0,0,55000
,5890,6,8,1930,0,816,816,0,0,0,0,1,0,2,1,0,1,0,120500
71,6900,5,6,1940,0,740,778,0,0,0,0,1,0,2,1,1,1,0,120500
58,8155,5,7,1930,0,780,780,420,0,0,0,1,0,4,1,0,0,0,119000
75,6000,5,5,1967,0,624,1092,564,0,0,0,1,1,3,1,1,1,0,126000
60,7392,5,7,1930,0,520,912,0,0,0,0,1,0,2,1,0,1,0,99500
75,9000,5,5,1958,162,1151,1151,804,0,0,0,2,0,4,1,0,1,0,165500
80,14584,1,5,1952,0,0,733,0,0,0,0,1,0,2,1,0,2,0,13100
60,5280,4,7,1895,0,173,825,536,0,0,0,1,0,2,1,0,1,0,89000
50,8500,4,4,1920,0,649,649,668,0,0,0,1,0,3,1,0,1,0,40000
52,5150,4,7,1910,0,356,671,378,0,0,0,1,0,2,1,0,1,0,80900
120,18000,3,4,1935,0,894,894,0,0,0,0,1,0,2,1,0,3,0,81000
60,9000,4,6,1920,0,592,432,432,0,0,0,1,1,3,1,0,1,0,65000
64,5587,8,5,2008,186,1600,1652,0,0,1,1,2,0,2,1,1,2,0,392500
44,3843,8,5,2007,186,1596,1648,0,0,1,1,2,0,2,1,1,2,0,294464
44,3811,7,5,2004,174,1594,1646,0,0,1,1,2,0,2,1,1,2,0,250000
44,3842,8,5,2004,174,1594,1646,0,0,1,1,2,0,2,1,1,2,0,275000
,23730,7,5,1996,668,1840,2032,0,0,1,0,3,0,3,1,0,3,0,300000
,13265,8,5,2002,148,1568,1689,0,0,1,0,2,0,3,1,2,3,0,271000
,11050,7,5,1996,0,910,910,910,0,0,0,2,1,3,1,1,3,0,213000
76,9880,6,6,1977,0,1096,1118,0,0,1,0,1,0,3,1,1,1,576,171000
75,10125,6,6,1977,0,1196,1279,0,0,0,1,2,0,3,1,2,2,0,171500
76,10260,5,4,1976,0,0,936,936,0,0,0,2,2,4,2,0,2,0,100000
